24934 : Pressure,24934 : Pressure,24933 : Pressure,24933 : Pressure,24932 : Pressure,24932 : Pressure
12.4,4.22275051646482E-06,12.4,4.12015246921909E-06,12.4,4.03182251449806E-06
12.44,4.34569840571199E-06,12.44,4.11773351032813E-06,12.44,4.32537908293919E-06
12.48,4.24508002565729E-06,12.48,4.23513584028499E-06,12.48,4.33046245580826E-06
12.52,4.12497881749387E-06,12.52,4.37634810711461E-06,12.52,4.24258772127109E-06
12.56,4.05550786247989E-06,12.56,4.26500575687507E-06,12.56,4.09608957789183E-06
12.6,4.24011315538605E-06,12.6,4.02003176461171E-06,12.6,4.10329680174343E-06
12.64,4.07933235242718E-06,12.64,4.07455941187828E-06,12.64,4.05787469115528E-06
12.68,4.45652933612459E-06,12.68,4.23266562084407E-06,12.68,4.12015246921909E-06
12.72,4.26500575687507E-06,12.72,4.3840484564016E-06,12.72,4.32792002303723E-06
12.76,4.06264368127511E-06,12.76,4.23762376707033E-06,12.76,4.20547511729697E-06
12.8,3.9848659986582E-06,12.8,4.10088773888595E-06,12.8,4.12497881749387E-06
12.84,4.20055458595E-06,12.84,4.11291563927888E-06,12.84,4.06740266373236E-06
12.88,4.11291563927888E-06,12.88,4.06977643431432E-06,12.88,4.21534965868646E-06
12.92,4.4461068924336E-06,12.92,4.13949181033439E-06,12.92,4.16868716079372E-06
12.96,4.11773351032813E-06,12.96,4.27751501528091E-06,12.96,4.21040141255634E-06
13,4.02474083145247E-06,13,4.34569840571199E-06,13,4.23513584028499E-06
13.04,4.07216722086357E-06,13.04,4.03182251449806E-06,13.04,4.11291563927888E-06
13.08,4.1565121153086E-06,13.08,4.35844433559102E-06,13.08,4.01767158700868E-06
13.12,4.19563981177153E-06,13.12,4.06264368127511E-06,13.12,4.10088773888595E-06
13.16,4.49585745096003E-06,13.16,4.14677540204829E-06,13.16,4.14677540204829E-06
13.2,4.10810340528249E-06,13.2,4.22523116750269E-06,13.2,4.28504146402122E-06
13.24,4.22028752098763E-06,13.24,4.24011315538605E-06,13.24,4.27502007742104E-06
13.28,4.16868716079372E-06,13.28,4.17113605236135E-06,13.28,4.33046245580826E-06
13.32,4.07693735919896E-06,13.32,4.06264368127511E-06,13.32,4.18336999100042E-06
13.36,4.17358638252816E-06,13.36,4.15893789091985E-06,13.36,4.10810340528249E-06
13.4,4.40980299120211E-06,13.4,4.23762376707033E-06,13.4,4.14192355111934E-06
13.44,4.10088773888595E-06,13.44,4.33806541626112E-06,13.44,4.18091391683581E-06
13.48,4.08889501314781E-06,13.48,4.28252569810601E-06,13.48,4.45131506385204E-06
13.52,4.0531268567102E-06,13.52,4.17358638252816E-06,13.52,4.20794561991694E-06
13.56,4.14677540204829E-06,13.56,4.13223687305038E-06,13.56,4.11050092916132E-06
13.6,4.32031826037541E-06,13.6,4.07455941187828E-06,13.6,4.07216722086357E-06
13.64,4.43051891196291E-06,13.64,4.14921142157272E-06,13.64,3.99187752043398E-06
13.68,4.13949181033439E-06,13.68,4.28252569810601E-06,13.68,4.45652933612459E-06
13.72,4.10569152044779E-06,13.72,4.37634810711461E-06,13.72,4.29508634248518E-06
13.76,4.11773351032813E-06,13.76,4.26001557290387E-06,13.76,4.12738619000592E-06
13.8,4.12255702503349E-06,13.8,4.19810453665002E-06,13.8,4.07455941187828E-06
13.84,4.4409048147311E-06,13.84,4.07216722086357E-06,13.84,4.20547511729697E-06
13.88,4.35334482569523E-06,13.88,4.00358569394513E-06,13.88,4.24508002565729E-06
13.92,4.07455941187828E-06,13.92,4.18582750798361E-06,13.92,4.32792002303723E-06
13.96,4.01767158700868E-06,13.96,4.40721397726812E-06,13.96,4.20547511729697E-06
14,4.12255702503349E-06,14,4.21040141255634E-06,14,4.20547511729697E-06
14.04,3.99422254533553E-06,14.04,4.11050092916132E-06,14.04,4.09129703088923E-06
14.08,4.26751123071638E-06,14.08,4.06740266373236E-06,14.08,4.24508002565729E-06
14.12,4.35590219424399E-06,14.12,4.26751123071638E-06,14.12,4.13949181033439E-06
14.16,4.1931765339434E-06,14.16,4.1662556987448E-06,14.16,4.30768382722406E-06
14.2,4.1931765339434E-06,14.2,4.35078895858832E-06,14.2,4.37122764927201E-06
14.24,4.20055458595E-06,14.24,4.18582750798361E-06,14.24,4.19810453665002E-06
14.28,4.00592222040398E-06,14.28,3.96159321975118E-06,14.28,4.13707737700072E-06
14.32,4.25753084190972E-06,14.32,4.06977643431432E-06,14.32,4.12738619000592E-06
14.36,4.3737955230696E-06,14.36,4.12015246921909E-06,14.36,4.06501467447467E-06
14.4,4.11533176791577E-06,14.4,4.31021437225985E-06,14.4,4.17358638252816E-06
14.44,4.18091391683581E-06,14.44,4.3994898259792E-06,14.44,4.26751123071638E-06
14.48,4.26251811526602E-06,14.48,4.18827039230587E-06,14.48,4.22523116750269E-06
14.52,4.12255702503349E-06,14.52,4.04600775371408E-06,14.52,4.09368474642587E-06
14.56,4.18091391683581E-06,14.56,4.06501467447467E-06,14.56,4.03182251449806E-06
14.6,4.33553516128669E-06,14.6,3.98254175362083E-06,14.6,4.18827039230587E-06
14.64,4.17602212282612E-06,14.64,4.31779835675007E-06,14.64,4.20794561991694E-06
14.68,4.08649440564115E-06,14.68,4.43310460025726E-06,14.68,4.43829754078537E-06
14.72,4.07933235242718E-06,14.72,4.10569152044779E-06,14.72,4.12497881749387E-06
14.76,4.08889501314781E-06,14.76,4.19073078802544E-06,14.76,4.07216722086357E-06
14.8,4.21040141255634E-06,14.8,4.16138105528756E-06,14.8,4.00592222040398E-06
14.84,4.50641381599432E-06,14.84,4.15407180951608E-06,14.84,4.07693735919896E-06
14.88,4.27751501528091E-06,14.88,4.21287480912409E-06,14.88,4.12497881749387E-06
14.92,4.14435672042825E-06,14.92,4.34061380893437E-06,14.92,4.2301806050073E-06
14.96,3.96623383165677E-06,14.96,4.07455941187828E-06,14.96,4.32285622749772E-06
15,4.15407180951608E-06,15,4.12981081935497E-06,15,3.96159321975118E-06
15.04,4.23513584028499E-06,15.04,4.19810453665002E-06,15.04,4.17113605236135E-06
15.08,4.36611318251784E-06,15.08,4.17358638252816E-06,15.08,4.04600775371408E-06
15.12,4.1662556987448E-06,15.12,4.30013411401342E-06,15.12,4.17113605236135E-06
15.16,4.28504146402122E-06,15.16,4.27502007742104E-06,15.16,4.4617668424525E-06
15.2,4.19563981177153E-06,15.2,4.08171308527631E-06,15.2,4.05787469115528E-06
15.24,4.18827039230587E-06,15.24,4.11050092916132E-06,15.24,4.11773351032813E-06
15.28,4.13223687305038E-06,15.28,4.21534965868646E-06,15.28,3.99187752043398E-06
15.32,4.3737955230696E-06,15.32,4.07933235242718E-06,15.32,4.13949181033439E-06
15.36,4.1662556987448E-06,15.36,4.18091391683581E-06,15.36,4.18827039230587E-06
15.4,4.17847532331068E-06,15.4,4.46437076730325E-06,15.4,4.28504146402122E-06
15.44,3.9872069046475E-06,15.44,4.16380967245336E-06,15.44,4.19810453665002E-06
15.48,4.16868716079372E-06,15.48,4.17602212282612E-06,15.48,4.03891665803163E-06
15.52,4.16380967245336E-06,15.52,4.12738619000592E-06,15.52,4.08411088400059E-06
15.56,4.4357088236147E-06,15.56,4.09848009039941E-06,15.56,4.10810340528249E-06
15.6,4.24011315538605E-06,15.6,4.01297079139481E-06,15.6,4.10329680174343E-06
15.64,4.20794561991694E-06,15.64,4.32285622749772E-06,15.64,4.3840484564016E-06
15.68,3.93155376120654E-06,15.68,4.18336999100042E-06,15.68,4.05076279729498E-06
15.72,4.06264368127511E-06,15.72,4.28252569810601E-06,15.72,4.03891665803163E-06
15.76,4.07693735919896E-06,15.76,4.01532820751963E-06,15.76,4.02003176461171E-06
15.8,4.41496863621589E-06,15.8,4.1662556987448E-06,15.8,3.9154696567088E-06
15.84,4.18582750798361E-06,15.84,4.19810453665002E-06,15.84,4.23266562084407E-06
15.88,4.15893789091985E-06,15.88,4.24755749024982E-06,15.88,4.51432569293052E-06
15.92,4.12497881749387E-06,15.92,4.10810340528249E-06,15.92,4.06740266373236E-06
15.96,4.30517129285996E-06,15.96,4.13223687305038E-06,15.96,4.12981081935497E-06
16,4.07455941187828E-06,16,3.96623383165677E-06,16,4.05787469115528E-06
16.04,4.34061380893437E-06,16.04,3.92005623945393E-06,16.04,4.14192355111934E-06
16.08,4.12015246921909E-06,16.08,4.26251811526602E-06,16.08,4.19810453665002E-06
16.12,4.12981081935497E-06,16.12,4.57287160586143E-06,16.12,4.19563981177153E-06
16.16,3.97554662962579E-06,16.16,4.26500575687507E-06,16.16,4.20302219800823E-06
16.2,4.24011315538605E-06,16.2,4.01297079139481E-06,16.2,4.05787469115528E-06
16.24,4.19073078802544E-06,16.24,4.08889501314781E-06,16.24,4.12738619000592E-06
16.28,4.45131506385204E-06,16.28,4.04838457737306E-06,16.28,4.11050092916132E-06
16.32,4.22523116750269E-06,16.32,4.08649440564115E-06,16.32,4.20794561991694E-06
16.36,4.06977643431432E-06,16.36,4.34061380893437E-06,16.36,4.38662386177092E-06
16.4,4.07933235242718E-06,16.4,4.40721397726812E-06,16.4,4.17602212282612E-06
16.44,4.09368474642587E-06,16.44,4.13223687305038E-06,16.44,3.95695803749995E-06
16.48,4.08411088400059E-06,16.48,4.07216722086357E-06,16.48,4.09848009039941E-06
16.52,4.49585745096003E-06,16.52,4.23266562084407E-06,16.52,4.27502007742104E-06
16.56,4.20302219800823E-06,16.56,4.18582750798361E-06,16.56,4.12255702503349E-06
16.6,4.05550786247989E-06,16.6,4.41756220561737E-06,16.6,4.33046245580826E-06
16.64,4.00123517189955E-06,16.64,4.44871875397603E-06,16.64,4.22275051646482E-06
16.68,4.29006096333143E-06,16.68,4.02003176461171E-06,16.68,4.04600775371408E-06
16.72,4.06740266373236E-06,16.72,4.15407180951608E-06,16.72,3.97786679224966E-06
16.76,4.33298975030888E-06,16.76,4.12015246921909E-06,16.76,4.10088773888595E-06
16.8,4.2301806050073E-06,16.8,4.24508002565729E-06,16.8,4.15893789091985E-06
16.84,4.02239332869898E-06,16.84,4.40205740543664E-06,16.84,4.3917623547431E-06
16.88,4.26751123071638E-06,16.88,4.26251811526602E-06,16.88,4.06740266373236E-06
16.92,4.25753084190972E-06,16.92,4.06977643431432E-06,16.92,4.1565121153086E-06
16.96,4.08649440564115E-06,16.96,4.09608957789183E-06,16.96,4.08889501314781E-06
17,4.46960033303212E-06,17,4.03654539302803E-06,17,3.93845636065632E-06
17.04,4.1931765339434E-06,17.04,4.09129703088923E-06,17.04,4.20055458595E-06
17.08,4.12255702503349E-06,17.08,4.3840484564016E-06,17.08,4.40205740543664E-06
17.12,4.04364784664422E-06,17.12,4.28504146402122E-06,17.12,4.1516329364374E-06
17.16,4.1516329364374E-06,17.16,4.19073078802544E-06,17.16,4.12981081935497E-06
17.2,4.18091391683581E-06,17.2,4.0531268567102E-06,17.2,4.26751123071638E-06
17.24,4.32792002303723E-06,17.24,4.23266562084407E-06,17.24,4.07455941187828E-06
17.28,4.25503122759677E-06,17.28,4.05076279729498E-06,17.28,4.21534965868646E-06
17.32,4.10810340528249E-06,17.32,4.33553516128669E-06,17.32,4.25753084190972E-06
17.36,4.01532820751963E-06,17.36,4.28252569810601E-06,17.36,4.24508002565729E-06
17.4,4.19563981177153E-06,17.4,4.08171308527631E-06,17.4,4.15893789091985E-06
17.44,4.1565121153086E-06,17.44,4.2301806050073E-06,17.44,4.22275051646482E-06
17.48,4.23762376707033E-06,17.48,4.27751501528091E-06,17.48,3.96623383165677E-06
17.52,4.13949181033439E-06,17.52,4.07455941187828E-06,17.52,4.25253308081794E-06
17.56,4.20055458595E-06,17.56,4.40721397726812E-06,17.56,4.21040141255634E-06
17.6,3.89031680951364E-06,17.6,4.33298975030888E-06,17.6,4.22028752098763E-06
17.64,4.11291563927888E-06,17.64,4.02239332869898E-06,17.64,4.06977643431432E-06
17.68,4.13707737700072E-06,17.68,4.04838457737306E-06,17.68,4.21780977238546E-06
17.72,4.44871875397603E-06,17.72,4.0531268567102E-06,17.72,3.99655360738169E-06
17.76,4.22771327579681E-06,17.76,4.2301806050073E-06,17.76,4.15893789091985E-06
17.8,4.03182251449806E-06,17.8,4.3789189889206E-06,17.8,4.19073078802544E-06
17.84,3.97089512146874E-06,17.84,4.32537908293919E-06,17.84,4.17602212282612E-06
17.88,4.22028752098763E-06,17.88,3.94308500518109E-06,17.88,4.09608957789183E-06
17.92,4.35844433559102E-06,17.92,4.13707737700072E-06,17.92,4.27751501528091E-06
17.96,4.61053567387812E-06,17.96,4.12981081935497E-06,17.96,3.99890137924636E-06
18,4.4279177356245E-06,18,4.00358569394513E-06,18,4.22771327579681E-06
18.04,4.1565121153086E-06,18.04,4.30517129285996E-06,18.04,4.30768382722406E-06
18.08,4.01532820751963E-06,18.08,4.25503122759677E-06,18.08,4.35844433559102E-06
18.12,4.08411088400059E-06,18.12,4.30264370863735E-06,18.12,4.11773351032813E-06
18.16,4.29006096333143E-06,18.16,4.03182251449806E-06,18.16,4.08889501314781E-06
18.2,4.3917623547431E-06,18.2,4.11533176791577E-06,18.2,4.08649440564115E-06
18.24,4.22771327579681E-06,18.24,4.11050092916132E-06,18.24,4.19810453665002E-06
18.28,4.06977643431432E-06,18.28,4.37122764927201E-06,18.28,4.36866128308396E-06
18.32,4.28755870782086E-06,18.32,4.30264370863735E-06,18.32,4.35334482569523E-06
18.36,4.03419100505087E-06,18.36,4.07455941187828E-06,18.36,4.04600775371408E-06
18.4,4.11291563927888E-06,18.4,4.2500527141224E-06,18.4,4.01532820751963E-06
18.44,4.28002783767493E-06,18.44,4.1565121153086E-06,18.44,4.21287480912409E-06
18.48,4.23762376707033E-06,18.48,4.11533176791577E-06,18.48,4.12015246921909E-06
18.52,4.03419100505087E-06,18.52,4.41496863621589E-06,18.52,4.33046245580826E-06
18.56,4.14435672042825E-06,18.56,4.25253308081794E-06,18.56,4.26500575687507E-06
18.6,4.17113605236135E-06,18.6,4.22028752098763E-06,18.6,4.05550786247989E-06
18.64,4.32537908293919E-06,18.64,4.06264368127511E-06,18.64,4.08411088400059E-06
18.68,4.37634810711461E-06,18.68,4.07693735919896E-06,18.68,4.14435672042825E-06
18.72,4.15407180951608E-06,18.72,4.11773351032813E-06,18.72,4.08649440564115E-06
18.76,4.01297079139481E-06,18.76,4.42014033226837E-06,18.76,4.4357088236147E-06
18.8,4.06025848603611E-06,18.8,4.24755749024982E-06,18.8,4.32537908293919E-06
18.84,4.13223687305038E-06,18.84,4.12015246921909E-06,18.84,4.11773351032813E-06
18.88,4.09848009039941E-06,18.88,4.14192355111934E-06,18.88,4.01297079139481E-06
18.92,4.45392998493013E-06,18.92,3.99187752043398E-06,18.92,4.09129703088923E-06
18.96,4.23762376707033E-06,18.96,4.11050092916132E-06,18.96,4.34316369865866E-06
19,4.09129703088923E-06,19,4.39432542438298E-06,19,4.27751501528091E-06
19.04,4.0531268567102E-06,19.04,4.34569840571199E-06,19.04,4.33298975030888E-06
19.08,4.18827039230587E-06,19.08,4.03419100505087E-06,19.08,4.05550786247989E-06
19.12,4.01532820751963E-06,19.12,4.16138105528756E-06,19.12,4.04600775371408E-06
19.16,4.33298975030888E-06,19.16,4.14921142157272E-06,19.16,4.14677540204829E-06
19.2,4.21287480912409E-06,19.2,4.18827039230587E-06,19.2,4.08171308527631E-06
19.24,4.21534965868646E-06,19.24,4.50641381599432E-06,19.24,4.65393736148889E-06
19.28,4.14192355111934E-06,19.28,4.31021437225985E-06,19.28,4.315263359125E-06
19.32,4.11050092916132E-06,19.32,4.12015246921909E-06,19.32,4.11050092916132E-06
19.36,3.96159321975118E-06,19.36,3.92924552941246E-06,19.36,3.96159321975118E-06
19.4,4.3917623547431E-06,19.4,4.1565121153086E-06,19.4,4.09368474642587E-06
19.44,4.24508002565729E-06,19.44,4.18336999100042E-06,19.44,3.9872069046475E-06
19.48,4.04127380393982E-06,19.48,4.43310460025726E-06,19.48,4.27502007742104E-06
19.52,4.09848009039941E-06,19.52,4.42014033226837E-06,19.52,4.47222599577535E-06
19.56,4.15893789091985E-06,19.56,4.03891665803163E-06,19.56,4.04364784664422E-06
19.6,4.10329680174343E-06,19.6,4.03654539302803E-06,19.6,4.06740266373236E-06
19.64,4.48534303097283E-06,19.64,4.05076279729498E-06,19.64,4.14435672042825E-06
19.68,4.21534965868646E-06,19.68,4.13707737700072E-06,19.68,4.07455941187828E-06
19.72,4.10810340528249E-06,19.72,4.315263359125E-06,19.72,4.31274640386207E-06
19.76,4.14677540204829E-06,19.76,4.30013411401342E-06,19.76,4.32537908293919E-06
19.8,4.1516329364374E-06,19.8,3.96623383165677E-06,19.8,4.20547511729697E-06
19.84,4.05076279729498E-06,19.84,4.26500575687507E-06,19.84,3.9639204541672E-06
19.88,4.50904379719631E-06,19.88,4.04838457737306E-06,19.88,4.17358638252816E-06
19.92,4.47485320096182E-06,19.92,4.16380967245336E-06,19.92,4.06501467447467E-06
19.96,4.11291563927888E-06,19.96,4.31021437225985E-06,19.96,4.42531808644768E-06
20,4.06740266373236E-06,20,4.40464339014707E-06,20,4.28252569810601E-06
20.04,4.17113605236135E-06,20.04,4.05787469115528E-06,20.04,4.11773351032813E-06
20.08,4.07693735919896E-06,20.08,4.20794561991694E-06,20.08,4.06977643431432E-06
20.12,4.35590219424399E-06,20.12,4.16868716079372E-06,20.12,4.11533176791577E-06
20.16,4.28504146402122E-06,20.16,4.32031826037541E-06,20.16,3.97554662962579E-06
20.2,4.08649440564115E-06,20.2,4.24508002565729E-06,20.2,4.30013411401342E-06
20.24,4.10329680174343E-06,20.24,4.25503122759677E-06,20.24,4.18582750798361E-06
20.28,4.23266562084407E-06,20.28,4.18091391683581E-06,20.28,4.12015246921909E-06
20.32,4.1565121153086E-06,20.32,4.1516329364374E-06,20.32,4.13707737700072E-06
20.36,4.38662386177092E-06,20.36,4.00358569394513E-06,20.36,4.17602212282612E-06
20.4,4.33298975030888E-06,20.4,4.17358638252816E-06,20.4,4.17847532331068E-06
20.44,4.12497881749387E-06,20.44,4.26751123071638E-06,20.44,4.22028752098763E-06
20.48,4.03182251449806E-06,20.48,4.4357088236147E-06,20.48,4.23266562084407E-06
20.52,4.13464848142502E-06,20.52,4.05076279729498E-06,20.52,4.04364784664422E-06
20.56,4.17847532331068E-06,20.56,4.21534965868646E-06,20.56,4.06740266373236E-06
20.6,4.48797794174998E-06,20.6,4.09608957789183E-06,20.6,4.1516329364374E-06
20.64,4.20547511729697E-06,20.64,4.04600775371408E-06,20.64,4.07933235242718E-06
20.68,3.99890137924636E-06,20.68,4.20055458595E-06,20.68,4.33806541626112E-06
20.72,4.14677540204829E-06,20.72,4.3840484564016E-06,20.72,4.47485320096182E-06
20.76,4.16868716079372E-06,20.76,4.09368474642587E-06,20.76,3.97321256943312E-06
20.8,4.08171308527631E-06,20.8,4.22523116750269E-06,20.8,4.02710516187687E-06
20.84,4.3635498190548E-06,20.84,4.03419100505087E-06,20.84,4.11533176791577E-06
20.88,4.16138105528756E-06,20.88,4.17113605236135E-06,20.88,4.06264368127511E-06
20.92,4.09368474642587E-06,20.92,4.31274640386207E-06,20.92,4.30517129285996E-06
20.96,4.13464848142502E-06,20.96,4.24258772127109E-06,20.96,4.30264370863735E-06
21,4.25753084190972E-06,21,4.26001557290387E-06,21,4.05076279729498E-06
21.04,4.01297079139481E-06,21.04,3.98020358656136E-06,21.04,4.26251811526602E-06
21.08,4.4357088236147E-06,21.08,4.02003176461171E-06,21.08,3.93384824922046E-06
21.12,4.29760948713975E-06,21.12,4.26251811526602E-06,21.12,4.14192355111934E-06
21.16,4.06977643431432E-06,21.16,4.45131506385204E-06,21.16,4.34061380893437E-06
21.2,4.06740266373236E-06,21.2,4.20794561991694E-06,21.2,4.26001557290387E-06
21.24,4.27251019510417E-06,21.24,4.12255702503349E-06,21.24,4.11291563927888E-06
21.28,4.17602212282612E-06,21.28,4.12255702503349E-06,21.28,4.20055458595E-06
21.32,4.32792002303723E-06,21.32,4.12738619000592E-06,21.32,4.1565121153086E-06
21.36,4.19810453665002E-06,21.36,4.13949181033439E-06,21.36,4.34825128237813E-06
21.4,4.12015246921909E-06,21.4,4.34061380893437E-06,21.4,4.20547511729697E-06
21.44,4.03891665803163E-06,21.44,4.3635498190548E-06,21.44,4.40205740543664E-06
21.48,4.05076279729498E-06,21.48,4.06501467447467E-06,21.48,4.11050092916132E-06
21.52,4.12497881749387E-06,21.52,4.1565121153086E-06,21.52,4.13707737700072E-06
21.56,4.33298975030888E-06,21.56,4.0531268567102E-06,21.56,3.87667742028647E-06
21.6,4.39432542438298E-06,21.6,4.24508002565729E-06,21.6,4.21534965868646E-06
21.64,4.16138105528756E-06,21.64,4.24508002565729E-06,21.64,4.33553516128669E-06
21.68,4.11773351032813E-06,21.68,4.36100469984235E-06,21.68,4.26251811526602E-06
21.72,4.04127380393982E-06,21.72,4.11291563927888E-06,21.72,4.11533176791577E-06
21.76,4.19563981177153E-06,21.76,4.02945541449605E-06,21.76,4.04600775371408E-06
21.8,4.43829754078537E-06,21.8,4.08649440564115E-06,21.8,4.03182251449806E-06
21.84,4.27502007742104E-06,21.84,4.23762376707033E-06,21.84,4.20055458595E-06
21.88,4.14921142157272E-06,21.88,4.4435136203176E-06,21.88,4.12255702503349E-06
21.92,4.1931765339434E-06,21.92,4.15893789091985E-06,21.92,4.20794561991694E-06
21.96,4.18827039230587E-06,21.96,4.13949181033439E-06,21.96,4.18827039230587E-06
22,4.20055458595E-06,22,4.09608957789183E-06,22,4.13949181033439E-06
22.04,4.32285622749772E-06,22.04,4.03891665803163E-06,22.04,4.06025848603611E-06
22.08,4.35844433559102E-06,22.08,4.07455941187828E-06,22.08,4.14677540204829E-06
22.12,4.08889501314781E-06,22.12,4.23513584028499E-06,22.12,4.16380967245336E-06
22.16,4.07455941187828E-06,22.16,4.34061380893437E-06,22.16,4.50904379719631E-06
22.2,3.97089512146874E-06,22.2,4.12497881749387E-06,22.2,4.03419100505087E-06
22.24,4.11533176791577E-06,22.24,4.22275051646482E-06,22.24,4.06977643431432E-06
22.28,4.34825128237813E-06,22.28,4.28755870782086E-06,22.28,4.06264368127511E-06
22.32,4.35844433559102E-06,22.32,4.02003176461171E-06,22.32,4.23762376707033E-06
22.36,4.07693735919896E-06,22.36,4.24258772127109E-06,22.36,4.31274640386207E-06
22.4,4.2500527141224E-06,22.4,4.40205740543664E-06,22.4,4.35078895858832E-06
22.44,3.96856379219614E-06,22.44,4.08171308527631E-06,22.44,4.22028752098763E-06
22.48,4.12981081935497E-06,22.48,4.04364784664422E-06,22.48,4.01063015372967E-06
22.52,4.15893789091985E-06,22.52,4.12981081935497E-06,22.52,4.07933235242718E-06
22.56,4.37122764927201E-06,22.56,4.14192355111934E-06,22.56,4.03891665803163E-06
22.6,4.26001557290387E-06,22.6,4.23266562084407E-06,22.6,4.27001817639605E-06
22.64,4.15893789091985E-06,22.64,4.4357088236147E-06,22.64,4.41496863621589E-06
22.68,4.00358569394513E-06,22.68,4.36866128308396E-06,22.68,4.27502007742104E-06
22.72,4.22771327579681E-06,22.72,3.9639204541672E-06,22.72,4.00123517189955E-06
22.76,4.2500527141224E-06,22.76,3.94077000334502E-06,22.76,4.16868716079372E-06
22.8,4.30264370863735E-06,22.8,4.16138105528756E-06,22.8,4.22275051646482E-06
22.84,4.08171308527631E-06,22.84,4.36866128308396E-06,22.84,4.10569152044779E-06
